会社名,担当者名,メールアドレス,電話番号,URL,業種,ステータス,メモ
ヒルトップ リゾート福岡,,,092-771-2131,http://agorafukuoka-hilltop.com,サウナ・温浴施設,未着手,福岡県
グリーンランド 小倉店,,,093-521-6211,https://greenland-group.jp/kokura/,サウナ・温浴施設,未着手,福岡県
Irie Sauna Mule,,,070-2682-5722,https://instagram.com/irie_sauna_mule?utm_source=qr&amp;igshid=ZDc4ODBmNjlmNQ%3D%3D,サウナ・温浴施設,未着手,福岡県
ほうじょう温泉ふじ湯の里,,,0947-22-6667,https://fujiyunosato.com/,サウナ・温浴施設,未着手,福岡県
天然の湯 あおき温泉,,ktie@ktarn.jp,0942-62-1426,https://welcome-kurume.com/spots/detail/dbc36439-eb1d-4858-a146-c9dd4b804133,サウナ・温浴施設,未着手,福岡県
若杉の湯,,,092-957-4126,http://www.wakasuginoyu.com/,サウナ・温浴施設,未着手,福岡県
まむしの湯,,,092-329-3003,http://www.mamushi-spa.co.jp/,サウナ・温浴施設,未着手,福岡県
スパリゾートパビリオ日明の湯,,,093-562-3399,http://www.pavilio.jp/,サウナ・温浴施設,未着手,福岡県
船小屋温泉 ホテル樋口軒,,,0942-52-2101,https://www.higuchiken.co.jp/,サウナ・温浴施設,未着手,福岡県
HEARTSカプセルホテル&スパ博多,,,0570-064-820,http://hearts81.com/cs/,サウナ・温浴施設,未着手,福岡県
こうの湯温泉,,,0948-28-4126,http://kankou-iizuka.jp/topic_174/,サウナ・温浴施設,未着手,福岡県
いずみの湯,,,0930-25-2608,https://www.hakuwa.co.jp/pdf/2307_izuminoyu.pdf,サウナ・温浴施設,未着手,福岡県
湯乃禅の里 (脇田温泉 楠水閣),,info@nansuikaku.com,0949-54-0123,http://www.nansuikaku.com/,サウナ・温浴施設,未着手,福岡県
天然温泉日王の湯,,,0947-48-3333,http://hinounoyu.jp/,サウナ・温浴施設,未着手,福岡県
健康ランド みかさの湯 (ルートイン グランティア太宰府),,,092-925-5801,https://www.hotel-grantia.co.jp/dazaifu/spa/,サウナ・温浴施設,未着手,福岡県
ザ・ルイガンズ. スパ アンド リゾート,,luigans@plandosee.co.jp,092-603-2525,https://www.luigans.com/room/outsidesauna_santena/,サウナ・温浴施設,未着手,福岡県
原鶴温泉 泰泉閣,,,0946-62-1140,http://www.taisenkaku.co.jp/,サウナ・温浴施設,未着手,福岡県
道の駅 おおとう桜街道 さくら館,,,0947-63-4126,http://www.town.oto.fukuoka.jp/info/prev.asp?fol_id=1747,サウナ・温浴施設,未着手,福岡県
都ホテル博多,,,092-441-3111,https://www.miyakohotels.ne.jp/hakata/index.html,サウナ・温浴施設,未着手,福岡県
カルナパーク花立山温泉,,,0946-23-0001,http://www.hanatateyama.jp/net/,サウナ・温浴施設,未着手,福岡県
天然温泉 有馬六ツ門の湯(グリーンリッチホテル久留米),,,0942-39-3000,https://greenrichhotels.jp/kurume/,サウナ・温浴施設,未着手,福岡県
都久志の湯,,,092-918-1177,https://tsukushino-yu.com/,サウナ・温浴施設,未着手,福岡県
BAYROCKs(ベイロックス),,,090-7300-8010,https://coubic.com/bayrocks,サウナ・温浴施設,未着手,福岡県
湯の迫温泉太平楽,,,0979-84-7654,http://koge-burari.com/,サウナ・温浴施設,未着手,福岡県
西鉄ホテルクルーム博多,,,092-413-5454,https://nnr-h.com/croom/hakata/,サウナ・温浴施設,未着手,福岡県
嘉穂の湯,,,0948-23-9907,http://kahonoyu.com/,サウナ・温浴施設,未着手,福岡県
スパリゾート・パビリオ曽根の湯,,,093-474-7778,http://www.pavilio.jp/sone.html,サウナ・温浴施設,未着手,福岡県
COP COCO & OUTDOOR PARADISE -ココアンドアウトドアパラダイス-,,,092-710-3701,https://outdoor-paradise.jp/,サウナ・温浴施設,未着手,福岡県
グランドハイアット福岡 クラブオリンパス,,,092-282-1234,https://fukuoka.grand.hyatt.com/en/hotel/home.html,サウナ・温浴施設,未着手,福岡県
ハピササウナ戸畑(HAPISA FITNESS),,,0120-067-721,http://hapisafitness.jp/,サウナ・温浴施設,未着手,福岡県
二丈温泉 きららの湯,,,092-325-1126,https://kiraranoyu.jp/,サウナ・温浴施設,未着手,福岡県
それいゆ(東京九州フェリー),,,,https://tqf.co.jp/,サウナ・温浴施設,未着手,福岡県
ルートイン グランティア福岡宮若 ー脇田温泉ー,,,0949-54-0305,http://www.hotel-grantia.co.jp/wakamiya/,サウナ・温浴施設,未着手,福岡県
輝泉の湯(柳川温泉ホテル 輝泉荘),,info@kisensou.com,0944-73-3182,http://kisensou.com/,サウナ・温浴施設,未着手,福岡県
求菩提温泉卜仙の郷,,,0979-84-5000,http://bokusennosato.com/,サウナ・温浴施設,未着手,福岡県
糸島キッチンパレット/KIPNA(キピナ),,,092-332-2444,https://www.instagram.com/itoshima_kitchen_pallet/,サウナ・温浴施設,未着手,福岡県
遊倶楽部,,,0940-52-4939,http://www.youclub.co.jp/,サウナ・温浴施設,未着手,福岡県
幸楽の湯 (ホテルグランスパ アベニュー),,,0946-22-1215,http://www.avenue-group.jp/,サウナ・温浴施設,未着手,福岡県
ホテルパーレンス小野屋,,xxxx@yyy.zzz,0946-62-1120,http://www.parens.jp/,サウナ・温浴施設,未着手,福岡県
海辺の鮨宿 八幡屋,,,093-282-0031,http://yahataya-budounoki.com/,サウナ・温浴施設,未着手,福岡県
大川温泉 貴肌美人 緑の湯,,,0944-88-0026,https://okawaonsen.com/,サウナ・温浴施設,未着手,福岡県
湧水千石の郷,,sengoku@fukutaro.co.jp,092-872-4141,http://www.sengokunosato.com/,サウナ・温浴施設,未着手,福岡県
旅する喫茶 うきは,,,,https://tabisurukissa-ukiha.com/,サウナ・温浴施設,未着手,福岡県
メルキュール福岡宗像リゾート&スパ(旧 ロイヤルホテル宗像),,micesales@drhm.jp,0940-62-4111,https://mercure-fukuokamunakata-resortandspa.jp/,サウナ・温浴施設,未着手,福岡県
ホテルエックスワイジー(XYZ),,,092-741-8683,http://41av.com/xyz,サウナ・温浴施設,未着手,福岡県
スーパー銭湯 四季の華 小倉南,,,093-965-7100,https://phoenix-j.co.jp/simokoujaku/relaxation-simokoujaku/,サウナ・温浴施設,未着手,福岡県
黒木温泉 くつろぎの湯 (くつろぎの森 グリーンピア八女),,,0943-42-2400,http://greenpia-yame.com/,サウナ・温浴施設,未着手,福岡県
ふるさと交流館なつきの湯,,info@e-kama.net,0948-20-5003,http://www.e-kama.net/area/%E3%81%B5%E3%82%8B%E3%81%95%E3%81%A8%E4%BA%A4%E6%B5%81%E9%A4%A8-%E3%81%AA%E3%81%A4%E3%81%8D%E3%81%AE%E6%B9%AF/,サウナ・温浴施設,未着手,福岡県
LASPARK RESORT,,info@laspark.jp,092-718-7403,https://laspark.jp/,サウナ・温浴施設,未着手,福岡県
ホテル ブルジュア 久留米,,kurume@ghp21.co.jp,0942-45-1539,https://bvljua.jp/,サウナ・温浴施設,未着手,福岡県
クロスライフ博多天神,,sample@co.jp,092-733-0130,https://crosslife-hakatatenjin.orixhotelsandresorts.com/,サウナ・温浴施設,未着手,福岡県
塩SAUNA,,,,https://shiosauna.com,サウナ・温浴施設,未着手,福岡県
甘木観光ホテル 甘木館,,,0946-22-3344,http://www.amagikan.com/,サウナ・温浴施設,未着手,福岡県
ふれあいの里センター,,,093-293-2030,https://fureai-onga.com/,サウナ・温浴施設,未着手,福岡県
HOTEL tabasa sanremo,,,0120-399-894,http://www.tabasa.co.jp/,サウナ・温浴施設,未着手,福岡県
THE THALASSO ITOSHIMA,,,092-402-9281,https://www.the-thalasso.jp/,サウナ・温浴施設,未着手,福岡県
オアシス篠栗,,zaaa@abc.ne.jp,092-947-9999,http://www.oasis-sasaguri.com/hotspring.html,サウナ・温浴施設,未着手,福岡県
ホテル ラブ ジュエル 小倉,,,093-474-2124,https://www.chapel-hotel.co.jp/fukuoka/h01/,サウナ・温浴施設,未着手,福岡県
亀の井ホテル 柳川,,,0944-72-6295,https://kamenoi-hotels.com/yanagawa/,サウナ・温浴施設,未着手,福岡県
HOTEL HANABI,,,0942-52-8105,http://www.coco-group.jp/,サウナ・温浴施設,未着手,福岡県
神湊ガーデンキャンプ,,,0940-72-5315,https://lit.link/konominatogardencamp,サウナ・温浴施設,未着手,福岡県
オートキャンプ77 CLPオリーブ畑,,,0946-28-7795,http://clp-olivebatake.jimdofree.com/,サウナ・温浴施設,未着手,福岡県
レステイペントハウス,,sample@fashion-hotels.jp,093-591-7007,https://www.restayhotels.com/detail/322,サウナ・温浴施設,未着手,福岡県
八女市星野総合保健福祉センター そよかぜ,,yamesyakyo@bird.ocn.ne.jp,0943-52-3165,http://yamesyakyo.jp/smarts/index/25/,サウナ・温浴施設,未着手,福岡県
高木病院高邦メディカルクラブ,,,0944-87-0001,http://takagi.kouhoukai.or.jp/,サウナ・温浴施設,未着手,福岡県
Beach Side Resort Hotel そらすな,,,0930-28-9008,https://nagaihama-resort.com/solasuna/,サウナ・温浴施設,未着手,福岡県
レステイウィンディ,,sample@fashion-hotels.jp,093-931-3310,https://www.restayhotels.com/detail/279,サウナ・温浴施設,未着手,福岡県
博多サンライトホテル檜乃扇,,hino-ohgi@castle.ocn.ne.jp,092-522-0080,http://www.hino-ohgi.jp/,サウナ・温浴施設,未着手,福岡県
レステイ小倉,,sample@fashion-hotels.jp,093-521-0777,https://www.restayhotels.com/detail/316#top,サウナ・温浴施設,未着手,福岡県
チャペルココナッツ ホテル イポラニ 福岡,,,092-736-6222,https://www.chapelcoconuts.net/,サウナ・温浴施設,未着手,福岡県
筑紫野カントリークラブ,,info@chikushino-cc.co.jp,092-926-1661,http://www.chikushino-cc.co.jp/,サウナ・温浴施設,未着手,福岡県
福岡センチュリーゴルフ倶楽部,,,0946-24-1111,http://www.fcgc.biz/,サウナ・温浴施設,未着手,福岡県
天然地下水 有明海の塩湯「旅人の湯」(ホテルルートイン大牟田),,,050-5482-7150,https://www.route-inn.co.jp/hotel_list/fukuoka/index_hotel_id_745/,サウナ・温浴施設,未着手,福岡県
グランドエンパイアホテル,,,092-596-6361,http://www.grandempirehotel.jp/,サウナ・温浴施設,未着手,福岡県
ホテルテトラ 北九州,,,093-531-3111,https://tabist.co.jp/h/B40TTKY/?utm_source=GMB_JP&amp;utm_medium=organic&amp;utm_campaign=B40TTKY,サウナ・温浴施設,未着手,福岡県
JR 内野カントリークラブ,,info@jruchino.cc,0948-72-3223,http://www.jruchino.cc/,サウナ・温浴施設,未着手,福岡県
ザ·クイーンズヒルゴルフクラブ,,mail@queenshill.co.jp,092-324-5333,http://queenshill.co.jp/,サウナ・温浴施設,未着手,福岡県
佐賀の湯処 KOMOREBI,,,0952-32-4126,https://www.komorebi.spa/,サウナ・温浴施設,未着手,佐賀県
OND HOTEL,,xxxx@xxx.jp,0954-27-8588,http://www.ondhotel.jp/,サウナ・温浴施設,未着手,佐賀県
OND SAUNA,,,090-3118-8040,https://www.ondsauna.jp/,サウナ・温浴施設,未着手,佐賀県
ひがしせふり温泉 山茶花の湯,,,0952-53-2619,http://www.sazanka-yu.com/,サウナ・温浴施設,未着手,佐賀県
ヌルヌル有田温泉,,,0955-42-6988,http://www.arita-onsen.com/,サウナ・温浴施設,未着手,佐賀県
みはらしの宿 杉乃家,,,0952-58-2216,http://www.furuyu-suginoya.com/,サウナ・温浴施設,未着手,佐賀県
佐賀ぽかぽか温泉,,,0952-32-1126,https://www.souyu.co.jp/shisetsu/saga_pokapoka,サウナ・温浴施設,未着手,佐賀県
SHIORI (古湯温泉 ONCRI),,info@oncri.com,0952-51-8111,http://www.oncri.com/,サウナ・温浴施設,未着手,佐賀県
アウトドアサウナ「在りのまま」,,,080-8559-4497,https://sauna-arinomama.com/,サウナ・温浴施設,未着手,佐賀県
うらり武雄 Garden Terrace Spa Reasorts,,info@uraritakeo.jp,0954-27-7717,https://hpdsp.jp/uraritakeo/,サウナ・温浴施設,未着手,佐賀県
三瀬温泉 やまびこの湯,,,0952-56-2223,https://www.souyu.co.jp/shisetsu/yamabiko,サウナ・温浴施設,未着手,佐賀県
吉野ケ里温泉 卑弥呼乃湯,,,0952-53-1122,https://yutokuonsen.com/yoshinogari.html,サウナ・温浴施設,未着手,佐賀県
伊万里温泉 白磁乃湯,,,0120-39-4126,http://yutokuonsen.com/imari.html,サウナ・温浴施設,未着手,佐賀県
和多屋別荘「湯殿 心晶」,,e-mail@wataya.co.jp,0954-42-0210,https://wataya.co.jp/,サウナ・温浴施設,未着手,佐賀県
鏡山温泉茶屋 美人の湯,,,0955-70-6333,http://kagamiyamaonsenchaya.com/,サウナ・温浴施設,未着手,佐賀県
佐賀大和温泉ホテル アマンディ,,,0952-62-1126,https://www.amandi.jp/saga/index.html,サウナ・温浴施設,未着手,佐賀県
大町温泉 ひじり乃湯,,,0120-018-026,http://yutokuonsen.com/omachi.html,サウナ・温浴施設,未着手,佐賀県
ガーデンテラス佐賀ホテル&リゾート,,,0952-37-0888,https://www.gt-saga.jp/,サウナ・温浴施設,未着手,佐賀県
北方温泉四季の里 七彩の湯,,,0954-36-5926,http://www.nanaironoyu.com/,サウナ・温浴施設,未着手,佐賀県
河畔サウナ(個室サウナ 和多屋別荘内),,e-mail@wataya.co.jp,0954-42-0210,https://wataya.co.jp/facility/ureshino_well-being,サウナ・温浴施設,未着手,佐賀県
鳴神温泉 ななのゆ,,,0955-70-7070,http://www.7noyu.jp/,サウナ・温浴施設,未着手,佐賀県
天山多久温泉(天山 多久温泉 TAQUA),,info@taqua.jp,0952-75-7766,http://taqua.jp/,サウナ・温浴施設,未着手,佐賀県
唐津シーサイド温泉(唐津シーサイドホテル 西館),,,0955-75-3300,https://www.seaside.karatsu.saga.jp/,サウナ・温浴施設,未着手,佐賀県
湯泉郷 温泉館 湯招花,,,0952-64-2683,http://toshoka.net/,サウナ・温浴施設,未着手,佐賀県
大江戸温泉物語 嬉野館,,,0570-550-078,https://www.ooedoonsen.jp/ureshinokan/,サウナ・温浴施設,未着手,佐賀県
ひぜん祐徳温泉 宝乃湯,,,0120-117-887,http://yutokuonsen.com/hizen.html,サウナ・温浴施設,未着手,佐賀県
旅館大政,,,0955-72-4446,https://reserve.489ban.net/client/karatsu-oomasa/0/plan/id/224292/daytrip?noSearch=1,サウナ・温浴施設,未着手,佐賀県
唐津シーサイド温泉(唐津シーサイドホテル 東館),,,0955-75-3300,http://www.seaside.karatsu.saga.jp/,サウナ・温浴施設,未着手,佐賀県
玄海海上温泉パレア,,parea.mo-mo@tau.bbiq.jp,0955-52-2411,https://www.genkai-parea.com/,サウナ・温浴施設,未着手,佐賀県
熊の川温泉 ちどりの湯,,,0952-64-2388,http://www.chidorinoyu.com/,サウナ・温浴施設,未着手,佐賀県
古湯貸切温泉 湯の華,,,0952-58-3050,https://www.instagram.com/furuyu_onsen_yunohana/,サウナ・温浴施設,未着手,佐賀県
嬉野八十八(やどや),,,0954-20-2188,https://www.ureshino88.jp/,サウナ・温浴施設,未着手,佐賀県
きゅうらぎ温泉 佐用姫の湯,,,0955-63-4126,http://www.souyu.co.jp/kyuragi/,サウナ・温浴施設,未着手,佐賀県
湯こもりの杜(個室サウナ・うれしの元湯、百年の湯内施設),,,0954-20-2525,http://www.100nen-spa.co.jp/,サウナ・温浴施設,未着手,佐賀県
サガシティホテル,,,0952-40-0100,https://www.sagacity-hotel.com/,サウナ・温浴施設,未着手,佐賀県
唐津 網元の宿 汐湯凪の音,,,0955-56-7007,http://shioyu-naginoto.jp/,サウナ・温浴施設,未着手,佐賀県
季楽の湯(茶心の宿 和楽園),,,0954-43-3181,https://www.warakuen.co.jp/,サウナ・温浴施設,未着手,佐賀県
嬉野温泉 旅館 大正屋,,,0954-42-1170,https://www.taishoya.com/,サウナ・温浴施設,未着手,佐賀県
野田の湯 やすらぎ荘,,,0955-56-2800,http://nodanoyu-yasuragisou.jp/ryoukin.html,サウナ・温浴施設,未着手,佐賀県
呼子 台場の湯,,daibanoyu.2015@netfour.ne.jp,0955-82-2111,http://daibanoyu.jp/,サウナ・温浴施設,未着手,佐賀県
嬉野温泉 宿屋うちろじ,,,0954-20-4164,https://www.yoshidaya-web.com/uchiroji/,サウナ・温浴施設,未着手,佐賀県
国民宿舎 波戸岬,,info@chinzei-hadomisaki.com,0955-82-1511,http://www.chinzei-hadomisaki.com/,サウナ・温浴施設,未着手,佐賀県
SAUNA & SPA YURAKUAN,,,0942-89-6666,https://www.yura-kuan.jp/,サウナ・温浴施設,未着手,佐賀県
伊万里グランドホテル,,,0955-22-2811,http://www.igh.jp/,サウナ・温浴施設,未着手,佐賀県
YOCOZO HOTEL & RESORT,,,0955-80-6314,https://yocozo.jp/,サウナ・温浴施設,未着手,佐賀県
三瀬高原キャンプ場,,mitsuse.kogen@gmail.com,0952-56-2080,https://mitsusekogen.camp/,サウナ・温浴施設,未着手,佐賀県
鯉登苑,,,0954-43-2691,http://www.ritouen.co.jp/,サウナ・温浴施設,未着手,佐賀県
若木ゴルフ倶楽部,,,0954-26-3030,https://booking.pacificgolf.co.jp/guide/125.html,サウナ・温浴施設,未着手,佐賀県
佐賀カントリー倶楽部,,info@saga-cc.com,0942-89-2049,http://www.saga-cc.com/,サウナ・温浴施設,未着手,佐賀県
